Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
32036,665675,2485658622,1644457259,1511537383,749876286,32421,2019641107,805491300,988124981,908497330,812517492,7758954,2085998,660184674,997893815,6
32038,675473,2399630491,1706138358,1406468872,703191553,32573,2019704150,747259411,983575354,882387349,841672982,7489951,2318634,708413408,996361407,6
32042,665683,2536116456,1612879892,1572414950,771718359,32462,2019830227,795876801,987061795,908645641,796426451,7914976,1964319,634295092,997375085,6
32044,660301,2454266568,1665057680,1473982912,734661433,32368,2019893264,751677223,989990114,923576081,823012989,7659052,2167612,677350380,998402886,6
32048,655044,2429274442,1681903973,1444359774,721563486,32309,2020019330,727206717,991921756,938576876,831531957,7580112,2235482,691445395,998695914,6
32049,658289,2452688276,1671506789,1467351669,731818216,32335,2020050845,809318182,991155095,929375353,823606842,7652932,2172138,678328230,995346060,6
32052,666570,2497227831,1644658000,1518387307,752498911,32443,2020145388,734783705,987948094,906511819,808955179,7791176,2058167,654408482,993645533,6
32052,675892,2661383770,1541767099,1726190533,815107077,32475,2020145388,687929258,986974596,881678775,759058280,8303331,1700328,576169473,994578290,6
32054,666875,2574984326,1590768072,1618705059,786352738,32398,2020208414,753467162,989382061,905739323,784551733,8033270,1877407,615521421,996347638,6
32055,665963,2472840798,1654920986,1494234963,743047401,32400,2020239927,809899189,989351852,908250077,816971286,7714368,2119861,667442082,997315295,6
32061,670265,2590224855,1579466356,1639936708,792571008,32383,2020428990,768406672,990056511,896796375,780020694,8079052,1844865,608432284,997790436,6
32061,653995,2379285990,1719643956,1383592215,691102974,32411,2020428990,719130610,989201197,941972170,849174500,7421122,2380330,721097331,997704653,6
32062,665567,2351189657,1749852954,1343649849,667910598,32539,2020460499,809299038,985340668,909529757,859335398,7333259,2466764,738457326,992228074,6
32071,670251,2560466416,1599227739,1601064285,780957203,32330,2020744057,713545143,991988865,897113567,789209358,7983743,1910536,622851411,997225149,6
32076,655934,2424229116,1687527974,1436556402,717936004,32417,2020901572,786176471,989480828,936849400,833626475,7557766,2251434,694933100,998310593,6
32094,663532,2516524786,1627261894,1546478041,762803308,32408,2021468524,800748503,990311034,916030571,803277812,7841107,2013818,645255244,997873065,6
32104,654850,2335501325,1754105875,1331448323,660231886,32424,2021783429,787345187,990130767,940774088,865674281,7274799,2520106,749391960,997776668,6
32105,695762,2539301786,1617862199,1569541453,770757383,32716,2021814917,716933521,981324123,833414644,796208993,7909365,1960784,633948760,995008858,6
32107,669826,2438172888,1678074196,1452958930,725472932,32510,2021877891,794904806,987603814,899260650,829259443,7593898,2215166,687671224,999158046,6
32108,662945,2514665647,1630112020,1542633645,761434332,32422,2021909377,781844303,990315218,918053772,804047003,7831897,2019168,646491583,997299668,6
32112,674896,2574839700,1598626883,1610657075,783917801,32489,2022035318,808438861,988396073,885938369,785305321,8018310,1881121,616704448,993299382,6
32112,681315,2654699834,1554485599,1707767402,810629187,32630,2022035318,747346863,984125038,869323296,761681336,8267002,1716410,580158458,990775703,6
32117,664224,2457448780,1669118237,1472303594,733946076,32447,2022192732,718613653,989829568,914777994,822882962,7651551,2164121,677136370,996950311,6
32129,764142,2616140223,1580687804,1655064470,796828102,33221,2022570476,678113128,967129225,691447055,773112412,8142613,1794379,597702801,989236670,6
32131,663450,2425844506,1691960022,1433748123,716611473,32562,2022633427,794142363,986763712,917313340,833785274,7549857,2250792,695197884,996738661,6
32137,672234,2558142351,1604064749,1594787462,778984803,32491,2022822267,728730159,989104675,893663969,790738743,7960116,1919690,625267760,997169184,6
32138,665691,2514435063,1632265641,1540457019,760653593,32461,2022853739,795278513,990049598,911346100,804496313,7823869,2021611,647214318,997005839,6
32142,663940,2495084559,1643289344,1518347678,752483866,32483,2022979620,779464546,989502201,916273429,810785996,7762692,2069269,657373932,998122183,6
32142,908265,2435279360,1721234015,1414845012,707422224,33954,2022979620,723495251,946633681,489618256,830697149,7576627,2225495,690057753,976324769,6
32143,658745,2435473137,1682202677,1447788170,723133032,32455,2023011090,778884366,990386689,930811218,830643976,7576994,2225033,689969415,998929556,6
32145,669928,2506830123,1636876312,1531471929,757386714,32461,2023074026,734105234,990265241,900050826,807024779,7798507,2040510,651288994,997430813,6
32147,671343,2539922460,1613868278,1573810262,772182663,32469,2023136960,710823659,990082848,896316486,796534931,7900963,1961909,634467897,998532086,6
32151,683765,2564470226,1601893937,1600898890,780905591,32479,2023262825,704262683,989901167,864152948,788959375,7976331,1906345,622456895,996490552,6
32152,654489,2383685434,1719161317,1386539711,692706206,32450,2023294290,729334906,990816641,943220332,848809269,7413801,2373893,720477174,998970213,6
32152,675913,2400416912,1707982678,1405410572,702649799,32573,2023294290,765706121,987075185,884374595,842892866,7465840,2324599,710468383,998499777,6
32152,655638,2396042975,1711001951,1400374192,700048958,32469,2023294290,769923372,990236841,939917257,844431553,7452236,2337352,713064648,998557330,6
32165,675195,2503883323,1638465583,1528187927,756174708,32606,2023703286,702599388,986474882,886614816,808225874,7784497,2048997,653229064,998256769,6
32165,687458,2560637840,1606201245,1594219808,778805028,32681,2023703286,771972352,984211009,855265747,790312185,7960945,1915751,624593350,995739091,6
32168,663090,2399831073,1711607195,1402092186,700940385,32570,2023797660,727535904,987657353,919367119,843308382,7460305,2327459,711169027,997124536,6
32171,679084,2572296890,1599665422,1608021812,783110873,32547,2023892028,679745605,988447476,876652405,786803434,7995700,1890172,619059644,995461411,6
32179,667081,2481933904,1654593715,1500026189,745366403,32529,2024143654,802508853,989240370,908709913,815550991,7712899,2104757,665123418,997702546,6
32184,678671,2630023569,1563592873,1682038602,804083280,32581,2024300904,731188659,987814984,878074368,769689264,8171836,1769136,592421562,996475936,6
32186,671257,2470456533,1662865294,1485662454,739551110,32572,2024363801,764858250,988149331,897633838,819429030,7675562,2134693,671463936,997568758,6
32187,667621,2477787748,1657868619,1494562186,743179345,32582,2024395249,731805470,987876742,907466050,817017216,7698101,2115866,667517132,997645864,6
32190,663510,2453431254,1673946603,1465656819,731083539,32559,2024489589,734931507,988666728,918831542,825166625,7621719,2179713,680899959,997965669,6
32209,662941,2521101760,1629825023,1546854247,762936594,32524,2025086973,710325512,990314844,920952746,803254754,7827321,2010047,645218200,998058512,6
32211,671846,2483245435,1658386389,1497386527,744313626,32560,2025149846,737532628,989281327,896756638,815525448,7709309,2103513,665081756,995884461,6
32213,666867,2522469970,1629644259,1547865405,763294242,32551,2025212716,744017923,989616294,910253973,802868910,7830596,2007027,644598487,997751698,6
32214,662963,2406658739,1706602806,1410204372,705090755,32583,2025244151,784941520,988675076,921034580,841516962,7470847,2311006,708150797,998637350,6
32216,660801,2471215010,1663037032,1485965112,739675864,32541,2025307018,711013021,990012599,927128854,819559209,7670769,2134716,671677297,998089030,6
32217,667032,2440936330,1684897961,1448714632,723554681,32596,2025338451,781283345,988372806,909916673,829738337,7576548,2215214,688465708,997390344,6
32221,667427,2485096472,1662182438,1495080453,743388097,32581,2025464178,827091408,988950615,908952808,815044487,7712661,2099468,664297515,993178230,6
32222,664072,2469185955,1664961596,1483028775,738461401,32560,2025495609,781158331,989619165,918188860,820309059,7663044,2140381,672906953,997940374,6
32231,665138,2474505771,1663260584,1487743889,740407105,32591,2025778462,797303649,988954006,915503742,818659825,7677409,2127200,670203909,997091771,6
32234,668892,2482804717,1668184319,1488327572,740646324,32754,2025872737,781695606,984124076,905340736,815961370,7702441,2106137,665792957,990918015,6
32240,664568,2539243151,1618962686,1568438342,770386748,32548,2026061276,761023511,990537053,917330949,797899671,7876064,1969165,636643885,998536680,6
32241,667081,2493812961,1654776468,1507039173,748129492,32603,2026092697,751485910,988896727,910460744,812447737,7734912,2078820,660071326,994753345,6
32244,674342,2534801708,1624702254,1560163841,767575682,32628,2026186958,801093168,988230967,891042373,799347322,7861313,1979780,638956142,996876268,6
32247,661466,2494888135,1650153761,1511912522,750021077,32569,2026281214,765598291,990113298,926155968,812173174,7736807,2076520,659625264,997295697,6
32257,679625,2610839521,1577447956,1655103429,796838886,32758,2026595371,802572651,984706026,877597033,776223646,8093870,1812523,602523148,997238128,6
32260,665909,2515755879,1635078702,1538614549,759989492,32582,2026689609,736496050,990117243,914206822,805598677,7798375,2026090,648989229,998544270,6
32269,672442,2414880288,1708426629,1413511266,706755284,32717,2026972295,709146449,986306813,896779576,839367610,7483592,2291388,704537985,995872379,6
32272,661624,2406785257,1711197673,1406491661,703203201,32708,2027066515,732206466,986669928,926431352,842229904,7457813,2314802,709351211,997696563,6
32274,669447,2536942715,1622346851,1563748661,768800282,32663,2027129327,771514630,988090500,904961825,799044186,7860639,1976608,638471611,998409127,6
32276,655523,2341552467,1760141183,1330320823,659507054,32578,2027192136,730226244,990729940,943873303,865747048,7254779,2514016,749517951,997099337,6
32279,670977,2508205643,1641813970,1527703924,755995254,32662,2027286345,757189772,988273835,900979001,808261616,7770395,2045646,653286839,998028868,6
32283,673370,2572697121,1602294838,1605632783,782375183,32615,2027411952,710328287,989820635,894697497,788049217,7969201,1895867,621021569,997132590,6
32283,675327,2513963450,1641116230,1531861914,757529998,32748,2027411952,743985066,985800660,889519603,806460393,7787267,2031874,650378365,996289848,6
32283,675375,2493920316,1652899296,1508815644,748821705,32759,2027411952,815042036,985469642,889393168,812941752,7725181,2081258,660874292,997137471,6
32284,675377,2603947754,1581645121,1646353989,794394018,32700,2027443352,726871552,987278287,889415450,778603699,8065753,1828481,606223719,998058839,6
32308,666679,2445198767,1688594862,1448067160,723260116,32689,2028196815,738637403,988344703,913453381,829460919,7568400,2209874,688005415,996278048,6
32314,663884,2474085741,1667326970,1483863564,738807605,32657,2028385137,709013516,989496892,921332053,819852402,7656390,2133764,672157961,997390708,6
32321,663808,2432709547,1693369997,1436608392,717960429,32670,2028604824,763187721,989317417,921742662,833886983,7526715,2244988,695367500,998970786,6
32323,664437,2424343542,1699603597,1426417046,713105002,32692,2028667587,728783369,988712835,920055252,836790476,7500367,2268450,700218301,998803321,6
32336,657561,2310041610,1788159360,1291854441,633086549,32746,2029075502,798124152,987479387,939775385,878371841,7143869,2623173,771537091,996713617,6
32340,664289,2459615159,1676533825,1467083529,731702202,32676,2029200997,730055533,989717224,920949375,825007518,7605489,2173394,680637404,998551925,6
32341,671458,2520921978,1643419371,1533949291,758294601,32694,2029232370,700871186,989202912,901416707,804956436,7794818,2018715,647954863,993929903,6
32346,658680,2337942020,1765200436,1324462634,655698091,32722,2029389226,776987749,988509260,936874660,868023762,7227917,2531159,753465251,997936570,6
32348,660673,2499064031,1649818828,1514750581,751112092,32635,2029451965,763753128,991205761,931288373,812084821,7725560,2072599,659481756,998950373,6
32352,672437,2582263214,1599154208,1614768107,785167095,32747,2029577438,685801501,987937826,899099579,785968458,7981772,1878882,617746417,997517213,6
32358,661076,2456905351,1681761978,1460911463,729008937,32694,2029765631,814119660,989722885,930440816,826147263,7592884,2181807,682519300,997100270,6
32360,659906,2431000201,1700215219,1429819104,714741062,32697,2029828359,713278081,989693244,933800759,834976631,7512362,2252442,697185975,996849826,6
32363,664346,2441975124,1691145768,1443976723,721387215,32743,2029922446,752278010,988394466,921446210,831262541,7545577,2222415,690997412,997784179,6
32363,666115,2447720092,1686752973,1451143191,724654972,32720,2029922446,736258986,989089242,916558544,829311510,7563329,2206803,687757581,998034731,6
32364,664498,2398191214,1727763916,1388031774,693512491,32722,2029953808,704576131,989059348,921053167,846452024,7410058,2346447,716481030,994498435,6
32384,657952,2385483358,1730861476,1378205818,688136735,32711,2030580937,755840822,990003363,940052118,851224105,7366241,2385620,724582478,998623787,6
32386,671284,2473234252,1670527380,1480511054,737412713,32821,2030643639,711905390,986746290,903138973,821047839,7636739,2140728,674119555,998041452,6
32390,670025,2514769827,1642451810,1531107221,757252594,32753,2030769038,804500633,988917046,906648186,807536744,7764032,2036649,652115593,998458893,6
32398,685704,2579887038,1601744636,1610673125,783922701,32811,2031019812,751014164,987412758,865874000,787251450,7963105,1886758,619764846,998238581,6
32401,662788,2479392605,1670975360,1483799621,738781113,32760,2031113844,805554174,989041514,926870382,819198154,7652210,2125801,671085615,995756581,6
32406,675291,2598476025,1591410800,1632812864,790517033,32736,2031270555,807485299,989919355,893003926,781716104,8018503,1847010,611080068,997779395,6
32408,674039,2570555033,1610262143,1596358110,779481009,32781,2031333236,708913923,988621458,896379763,790231374,7931853,1907970,624465625,996870765,6
