feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,target
42,3,265698,4,14,3,4,5,1,2,0,0,40,1,0
33,3,322873,2,9,3,6,1,1,2,0,0,50,1,0
53,5,215990,6,10,2,5,2,1,1,0,0,35,1,0
18,3,172076,6,10,1,5,4,1,2,0,0,25,1,0
32,2,103642,2,9,2,2,2,1,1,0,0,55,1,0
42,3,121718,6,10,2,1,2,1,1,0,0,40,12,0
31,3,49325,2,9,2,10,2,1,1,0,0,40,1,0
44,3,156815,2,9,3,1,1,1,2,0,0,40,1,0
57,3,108741,2,9,2,2,3,1,2,0,0,40,1,0
28,3,195000,1,13,1,6,6,1,2,0,0,45,1,0
55,2,51499,6,10,2,9,2,1,1,0,0,72,1,0
56,3,257555,6,10,2,6,2,1,1,0,0,40,1,0
40,3,170730,2,9,2,7,2,1,1,0,0,50,1,0
58,2,121912,8,11,2,7,2,1,1,0,0,42,1,0
26,3,58426,2,9,2,4,2,1,1,0,0,50,1,0
63,2,106648,2,9,2,5,2,1,1,0,0,12,1,0
48,3,174794,8,11,3,1,5,1,2,0,0,40,1,0
24,3,193920,4,14,1,15,1,1,2,0,0,45,5,0
42,4,91468,2,9,3,1,1,1,2,0,0,40,1,0
34,3,375680,7,12,1,7,4,2,2,0,0,40,1,0
81,2,123959,1,13,7,4,1,1,2,0,1668,3,41,0
60,7,123218,6,10,2,2,2,1,1,0,0,40,1,0
43,3,270522,2,9,5,5,1,1,2,0,0,26,1,0
33,3,93056,9,4,3,3,4,1,1,0,0,40,1,0
34,3,149943,2,9,1,5,1,3,1,0,0,40,30,0
20,3,103277,6,10,1,1,4,1,2,0,0,35,1,0
35,3,176279,6,10,7,1,5,1,2,0,0,30,1,0
55,3,308118,1,13,7,10,5,1,2,0,0,40,5,0
23,3,56774,2,9,1,7,4,1,1,0,0,40,1,0
69,5,32287,13,6,2,8,2,1,1,0,0,25,1,0
22,3,446140,2,9,1,6,4,1,1,0,0,55,1,0
24,3,464502,7,12,1,6,1,2,1,0,0,40,5,0
34,3,42596,6,10,2,2,2,1,1,0,0,45,1,0
50,3,200783,9,4,3,7,1,1,1,0,0,60,1,0
73,7,80986,2,9,2,6,2,1,1,0,0,20,1,0
37,2,181553,2,9,3,7,1,1,1,0,0,50,1,0
30,3,206051,2,9,2,8,2,1,1,0,0,40,1,0
52,3,253784,3,7,3,5,5,1,2,0,0,20,1,0
25,3,242729,1,13,1,6,4,1,2,0,0,20,1,0
50,2,203098,1,13,2,2,2,1,1,0,0,35,1,0
39,3,76767,6,10,3,1,1,1,2,0,0,60,1,0
22,3,190968,2,9,2,5,2,1,1,0,0,40,1,0
55,7,222615,4,14,2,2,2,1,1,0,0,60,1,0
44,3,157614,2,9,3,6,4,1,1,0,0,38,1,0
29,3,87523,2,9,1,6,4,1,2,0,0,40,1,0
50,3,109277,5,5,2,10,2,1,1,0,0,48,1,0
37,3,201141,2,9,1,1,4,1,2,0,0,37,1,0
57,3,214619,6,10,2,7,2,1,1,0,0,40,1,0
58,3,83542,2,9,1,5,1,1,1,0,0,40,1,0
19,6,175495,2,9,1,12,4,2,2,0,0,24,1,0
37,4,48779,1,13,2,4,2,1,1,0,0,40,1,0
17,3,143331,13,6,1,6,4,1,1,0,0,15,1,0
51,3,84399,2,9,2,10,2,2,1,0,0,40,1,0
20,3,181370,6,10,1,5,4,2,1,0,0,40,1,0
30,3,180656,6,10,4,7,1,1,1,0,0,40,5,0
40,3,82161,1,13,1,1,1,1,1,0,0,40,1,0
28,3,292536,6,10,1,8,1,1,1,0,0,50,1,0
74,2,43599,2,9,7,5,1,1,1,0,0,20,1,0
59,3,214052,12,3,3,10,5,1,2,0,0,40,1,0
31,3,97453,2,9,3,2,5,1,2,0,0,40,1,0
19,3,45766,6,10,1,3,1,1,1,0,0,45,1,0
17,1,179319,13,6,1,5,4,1,1,0,0,30,1,0
35,3,180137,6,10,3,2,5,1,1,0,0,60,1,0
23,3,179413,2,9,1,7,5,1,1,0,0,40,1,0
25,3,169124,1,13,1,1,4,1,1,0,0,40,1,0
35,2,77146,2,9,2,7,2,1,1,2829,0,45,1,0
59,4,176317,13,6,3,5,1,1,2,0,0,37,1,0
68,3,123653,12,3,5,5,1,1,1,0,0,12,15,0
31,3,227325,6,10,1,7,1,1,1,0,0,40,1,0
22,3,141297,6,10,1,11,4,1,1,0,0,40,1,0
39,3,59313,16,8,4,8,1,2,1,0,0,45,5,0
37,3,160035,6,10,3,10,1,1,1,0,0,40,1,0
23,4,39603,6,10,1,7,5,4,1,0,0,40,1,0
36,3,181589,1,13,1,1,1,1,2,0,0,32,17,0
33,3,261511,2,9,2,7,2,1,1,0,0,40,1,0
57,2,138285,7,12,2,5,2,1,1,0,0,40,13,0
52,3,193116,13,6,2,8,2,1,1,0,0,45,1,0
30,3,58582,1,13,1,7,4,1,1,0,0,10,1,0
33,3,213226,2,9,2,7,2,1,1,0,0,60,1,0
19,5,53220,2,9,1,1,4,2,2,0,0,40,1,0
26,3,260614,2,9,2,10,2,1,1,0,0,40,1,0
21,3,185582,6,10,1,6,4,1,1,0,0,43,1,0
35,3,339772,2,9,2,3,2,2,1,0,0,40,1,0
32,3,107793,2,9,3,5,4,1,1,2174,0,40,1,0
31,3,451744,2,9,1,7,1,1,1,0,0,50,1,0
38,3,121602,2,9,2,10,2,1,1,0,0,40,1,0
22,3,117779,1,13,1,4,4,1,1,0,0,40,1,0
48,2,247294,2,9,2,7,2,1,1,0,0,30,32,0
36,3,46706,2,9,1,5,4,1,1,0,0,40,1,0
44,3,187584,2,9,2,13,2,1,1,0,0,40,11,0
30,3,248588,16,8,3,5,1,1,2,0,0,40,1,0
36,3,182074,2,9,1,1,6,1,1,0,0,40,1,0
41,6,339682,12,3,2,12,2,1,1,0,0,40,6,0
31,1,123037,6,10,1,11,1,1,1,0,0,13,1,0
53,3,152883,2,9,7,1,1,2,2,0,0,40,1,0
23,3,122346,2,9,1,6,4,1,1,0,0,40,1,0
30,3,36340,2,9,1,1,5,1,2,0,0,24,1,0
30,3,29522,6,10,2,6,3,1,2,0,0,40,1,0
31,3,248653,14,2,1,3,1,1,1,0,0,37,6,0
33,3,106938,2,9,2,11,3,2,2,0,0,38,1,0
20,3,280714,6,10,1,5,4,1,1,0,0,40,1,0
48,3,155372,2,9,7,10,5,1,2,0,0,36,1,0
61,4,230545,2,9,1,1,5,1,2,0,0,35,8,0
57,7,195835,2,9,2,2,2,1,1,0,0,40,1,0
22,3,412316,2,9,1,6,6,2,1,0,0,40,5,0
50,7,104849,11,15,2,4,2,3,1,0,0,40,4,0
40,4,219240,2,9,3,1,5,1,2,0,0,22,1,0
35,7,64874,7,12,1,6,4,1,1,0,0,40,1,0
42,5,70655,2,9,3,9,1,1,1,0,0,40,1,0
24,3,353010,1,13,1,1,1,1,1,0,0,10,1,0
33,3,103596,8,11,2,8,2,1,1,0,0,40,1,0
36,3,217077,2,9,2,6,2,1,1,0,0,50,1,0
37,3,259882,8,11,1,6,5,2,2,0,0,6,1,0
52,2,190333,2,9,3,9,1,1,1,0,0,25,1,0
24,3,163665,2,9,1,5,1,1,2,2174,0,40,1,0
40,3,184378,6,10,2,6,2,1,1,0,0,60,8,0
25,1,187508,6,10,1,3,4,1,1,0,0,40,1,0
43,2,227298,1,13,1,6,1,1,1,0,0,45,1,0
39,3,191103,2,9,1,5,1,1,1,0,0,40,1,0
23,3,227471,2,9,1,3,4,1,1,0,0,24,1,0
20,3,263612,6,10,1,1,4,2,2,0,0,40,23,0
23,3,376416,1,13,1,1,1,1,1,0,0,40,1,0
29,3,37933,1,13,1,2,5,2,2,0,0,40,1,0
42,3,184105,6,10,1,9,1,1,1,0,0,28,1,0
45,3,174426,2,9,2,7,2,1,1,0,0,40,1,0
17,3,331552,16,8,1,1,4,1,2,0,0,30,1,0
71,3,162297,2,9,7,6,5,1,2,0,0,20,1,0
38,3,117528,1,13,1,5,6,1,2,0,0,45,1,0
25,3,273876,1,13,1,6,1,1,1,0,0,65,1,0
33,3,529104,3,7,2,3,2,1,1,0,0,50,1,0
64,4,161926,2,9,2,4,2,1,1,0,0,8,1,0
18,3,165532,16,8,1,5,4,1,1,0,0,15,1,0
40,3,73025,2,9,2,5,2,3,1,0,0,30,29,0
54,3,257869,6,10,5,5,1,1,1,0,0,28,17,0
37,3,151764,6,10,2,2,2,1,1,0,0,50,1,0
60,3,145664,6,10,3,6,1,1,2,0,0,48,1,0
24,3,225515,1,13,1,2,1,1,2,0,0,40,1,0
56,3,129836,2,9,2,5,3,1,2,0,0,10,1,0
20,6,326624,2,9,1,12,4,1,2,0,0,40,1,0
57,3,299358,2,9,7,5,6,1,2,0,1719,25,1,0
38,3,177121,6,10,5,5,1,1,2,0,0,58,1,0
61,3,175999,2,9,2,10,2,1,1,0,0,40,1,0
36,3,232874,1,13,2,11,2,1,1,0,0,40,1,0
25,3,212311,6,10,1,1,5,2,2,0,0,40,1,0
34,1,180871,1,13,2,1,2,1,1,0,0,55,1,0
34,3,46144,6,10,3,3,5,1,2,0,0,40,1,0
20,3,197997,2,9,1,7,1,1,1,0,0,40,1,0
28,3,224629,4,14,1,2,1,5,1,0,0,30,2,0
46,3,166181,6,10,1,1,4,2,2,0,0,36,1,0
33,3,55717,2,9,1,7,1,1,1,0,0,40,1,0
29,3,170301,2,9,2,1,3,1,2,2829,0,40,1,0
39,6,180868,3,7,1,12,1,2,2,0,0,40,1,0
40,1,456110,3,7,3,8,5,1,2,0,0,52,1,0
43,3,373403,8,11,2,7,2,1,1,0,0,40,1,0
28,3,249362,3,7,2,8,2,1,1,0,0,50,1,0
18,6,216508,2,9,1,12,4,1,1,0,0,30,1,0
33,3,248584,6,10,2,5,2,1,1,0,0,50,1,0
21,3,82847,6,10,1,11,1,1,2,0,0,50,1,0
42,3,248094,2,9,2,8,2,1,1,0,1740,43,1,0
29,3,193152,2,9,1,3,1,1,1,0,1408,40,1,0
65,5,240166,3,7,2,8,2,1,1,0,0,35,1,0
48,7,302612,4,14,2,5,2,1,1,0,0,40,1,0
46,3,136162,8,11,3,6,5,1,2,0,0,40,1,0
24,3,291578,2,9,2,6,2,1,1,0,0,50,1,0
56,3,343849,6,10,2,8,2,2,1,0,0,40,1,0
29,3,169544,8,11,1,11,1,1,1,0,0,40,1,0
43,3,114043,6,10,3,1,5,2,2,0,0,40,1,0
50,3,398625,3,7,7,10,1,1,2,0,0,40,1,0
34,3,345705,2,9,3,7,1,1,1,0,1408,38,1,0
56,3,197114,2,9,1,3,4,1,1,0,0,28,1,0
22,3,105043,6,10,1,1,5,1,2,0,0,40,1,0
19,3,189574,2,9,1,5,1,1,2,0,0,30,1,0
52,2,175029,13,6,2,7,2,1,1,0,0,35,1,0
50,3,138022,6,10,2,4,2,1,1,0,0,40,1,0
40,5,108765,8,11,1,2,5,4,2,0,0,40,1,0
55,3,195329,2,9,7,5,1,1,2,2202,0,35,15,0
48,3,345006,1,13,1,4,1,1,2,0,0,45,6,0
33,3,105370,2,9,3,13,1,1,1,0,0,70,1,0
48,3,345831,2,9,3,10,1,1,1,0,0,40,1,0
23,3,112683,6,10,1,6,4,1,2,0,0,12,1,0
32,3,348460,8,11,2,7,2,1,1,0,0,50,1,0
21,3,654141,2,9,1,7,1,2,1,0,0,32,1,0
30,3,252646,6,10,5,8,1,1,1,0,0,20,1,0
54,3,171924,1,13,2,11,2,1,1,0,0,48,1,0
19,3,219742,6,10,1,5,4,1,2,0,0,15,1,0
60,3,223696,14,2,3,7,1,5,1,0,0,38,25,0
25,4,339956,6,10,2,13,2,2,1,0,0,40,1,0
43,3,284403,7,12,2,6,2,2,1,0,0,60,1,0
26,3,247025,8,11,3,7,4,1,1,0,0,40,1,0
70,6,147558,1,13,3,12,1,1,2,0,0,7,1,0
28,3,214689,1,13,1,3,6,1,1,0,0,25,1,0
19,3,184737,2,9,1,5,4,1,2,0,1721,40,1,0
28,3,211032,6,10,1,1,4,1,1,0,0,40,1,0
27,3,210313,2,9,2,6,2,1,1,0,0,50,28,0
72,6,237229,8,11,7,12,1,1,2,0,0,30,1,0
45,6,27184,2,9,7,12,5,1,2,0,0,38,1,0
26,4,352768,2,9,3,1,4,1,2,0,0,40,1,0
72,3,97304,2,9,4,10,5,1,1,2346,0,40,5,0
32,3,311764,13,6,2,2,3,1,2,0,0,35,1,0
36,3,398931,2,9,3,7,1,1,1,0,0,40,1,0
26,3,137658,6,10,1,1,1,1,2,0,0,45,1,0
17,7,413557,5,5,1,6,4,1,2,0,0,40,1,0
24,2,143062,2,9,1,5,4,1,1,0,0,30,1,0
62,3,110586,6,10,7,15,5,1,2,0,0,40,1,0
33,3,159888,2,9,2,8,2,1,1,0,0,40,1,0
53,3,96062,1,13,2,2,2,1,1,0,0,40,36,0
20,3,60639,6,10,1,6,4,1,2,0,0,28,1,0
55,1,153788,6,10,2,1,3,1,2,0,0,37,1,0
58,2,274917,4,14,7,5,1,1,2,0,0,15,1,0
50,3,221791,7,12,2,11,2,2,1,0,0,40,1,0
51,5,97005,9,4,2,8,2,1,1,0,0,40,1,0
49,3,149949,2,9,3,7,1,1,1,0,1876,40,1,0
30,3,72887,2,9,2,7,4,3,1,3411,0,40,1,0
37,3,170563,8,11,5,4,5,1,2,0,0,32,1,0
32,3,239150,6,10,1,7,1,2,1,0,0,40,1,0
82,3,132870,2,9,7,2,1,1,2,0,4356,18,1,0
20,3,286391,6,10,1,1,4,1,2,2176,0,20,1,0
38,3,242559,2,9,1,1,1,1,2,0,0,38,1,0
56,3,99359,2,9,3,1,5,1,2,0,1617,40,1,0
28,3,91299,8,11,1,1,1,3,2,0,0,45,1,0
24,3,199555,8,11,1,6,5,1,1,0,0,5,1,0
23,3,32950,1,13,1,6,1,1,1,0,0,40,1,0
30,3,59496,6,10,2,8,2,1,1,0,0,40,1,0
25,6,47011,1,13,1,12,4,1,1,0,0,20,1,0
35,3,222868,2,9,2,1,2,1,1,0,0,40,1,0
33,3,336061,2,9,2,2,2,1,1,0,0,50,1,0
50,3,185354,4,14,3,2,1,1,2,0,0,35,1,0
19,3,358631,2,9,1,1,1,1,1,0,0,25,1,0
31,6,163890,6,10,1,12,5,2,2,0,0,40,1,0
20,3,110998,6,10,1,1,4,3,2,0,0,30,1,0
30,2,164190,11,15,1,4,4,1,1,0,0,40,1,0
30,3,77266,2,9,2,7,2,1,1,0,0,60,1,0
47,3,137354,6,10,2,7,2,4,1,0,0,40,1,0
37,5,269300,6,10,4,1,5,2,2,0,0,27,1,0
39,3,257942,2,9,1,2,1,1,1,0,0,40,1,0
40,1,195520,6,10,1,1,5,2,2,0,0,49,1,0
49,5,163229,2,9,2,13,2,1,1,0,0,56,1,0
40,5,165726,8,11,3,2,5,1,2,0,0,40,1,0
42,3,70055,3,7,2,8,2,1,1,0,0,45,1,0
35,3,184655,1,13,1,4,1,1,1,0,0,40,1,0
20,3,353195,2,9,1,7,1,1,1,0,0,35,1,0
45,3,200471,2,9,2,1,2,1,1,0,0,35,1,0
39,4,257175,1,13,3,11,5,2,2,0,625,40,1,0
31,3,27856,2,9,1,5,5,1,2,0,0,8,1,0
32,3,250354,13,6,1,7,6,1,1,0,0,45,1,0
23,3,200318,7,12,1,1,1,1,2,0,0,20,1,0
31,5,128016,1,13,1,6,4,1,2,0,0,40,1,0
30,3,136651,12,3,2,7,2,1,1,0,0,40,6,0
17,3,151141,3,7,1,3,4,1,1,0,0,15,1,0
27,3,122922,1,13,1,6,1,1,2,0,0,40,1,0
36,2,151094,8,11,5,2,1,1,1,0,0,48,1,0
57,3,169071,2,9,3,6,5,1,2,0,0,28,1,0
26,3,340787,2,9,2,4,2,1,1,0,0,40,1,0
37,3,188377,2,9,1,10,1,2,1,0,0,40,1,0
27,3,267989,6,10,2,10,2,1,1,0,0,40,1,0
34,3,184942,3,7,2,8,2,1,1,0,0,50,1,0
42,1,304302,2,9,2,8,2,4,1,0,0,40,1,0
17,9,237272,13,6,1,12,4,1,1,0,0,30,1,0
25,3,190916,2,9,1,1,1,1,1,0,0,40,1,0
53,5,132304,6,10,3,1,1,1,2,0,0,40,1,0
22,3,146540,3,7,1,7,1,1,1,0,0,50,1,0
32,5,198211,8,11,4,7,1,1,1,0,0,40,1,0
39,3,139906,2,9,3,5,5,1,2,0,0,81,1,0
31,3,234500,1,13,2,1,3,1,2,0,0,40,1,0
18,3,242615,6,10,1,1,4,1,2,0,0,15,1,0
27,3,145784,6,10,2,1,3,4,2,0,0,45,1,0
36,3,108103,2,9,2,5,2,1,1,0,0,50,1,0
47,5,162595,6,10,4,7,6,1,1,0,0,45,1,0
66,6,222810,6,10,3,12,6,1,2,0,0,35,1,0
32,3,193042,1,13,2,6,2,1,1,0,0,44,1,0
29,6,189765,12,3,2,12,3,1,2,0,0,40,1,0
55,3,199856,2,9,2,6,3,1,2,0,0,50,1,0
28,3,199998,2,9,5,5,1,1,2,0,0,25,1,0
37,3,167777,2,9,2,8,2,1,1,0,0,52,1,0
22,1,264102,6,10,1,5,6,2,1,0,0,39,23,0
35,3,155961,2,9,1,5,4,2,2,0,0,35,3,0
24,3,68577,8,11,2,8,2,1,1,0,0,40,1,0
27,3,255476,12,3,1,5,6,1,1,0,0,40,6,0
38,3,187346,2,9,1,6,4,1,2,0,0,40,1,0
32,3,171215,6,10,3,1,1,1,1,0,0,48,1,0
59,3,135617,3,7,2,7,2,1,1,0,0,40,1,0
19,3,159313,2,9,1,3,1,1,1,0,0,40,1,0
20,3,223811,2,9,1,3,1,1,1,0,0,40,1,0
22,3,356567,8,11,3,11,1,1,1,0,0,60,1,0
23,3,413345,1,13,1,1,1,1,2,0,0,60,1,0
38,3,75826,11,15,2,4,3,1,2,0,0,40,1,0
35,3,308489,1,13,2,6,2,2,1,0,0,50,1,0
19,3,82210,2,9,1,6,1,1,1,0,0,50,1,0
23,3,141323,6,10,1,5,4,1,1,0,0,40,1,0
63,3,268965,16,8,7,6,5,1,2,0,0,40,1,0
35,3,409200,7,12,1,13,1,1,1,0,0,40,1,0
23,3,208826,1,13,1,5,1,1,2,0,0,40,1,0
50,5,120190,4,14,3,4,1,1,2,0,0,45,1,0
40,2,27242,2,9,2,9,2,1,1,0,0,84,1,0
51,3,348099,2,9,1,10,1,1,2,0,1590,40,1,0
40,4,118686,1,13,1,4,1,1,2,0,0,45,1,0
58,3,310085,12,3,2,10,2,1,1,0,0,40,1,0
25,3,38090,1,13,1,6,1,1,1,0,0,44,1,0
48,3,175221,2,9,2,10,2,1,1,0,0,40,1,0
62,3,272209,2,9,3,15,5,2,2,0,0,99,1,0
24,3,241857,6,10,1,1,1,2,2,0,0,35,1,0
26,3,167350,2,9,1,8,4,1,1,0,0,50,1,0
70,6,336007,12,3,2,12,2,1,1,0,0,20,1,0
20,3,216889,6,10,1,13,4,1,1,0,0,40,1,0
20,3,195411,2,9,1,6,4,2,2,0,0,20,1,0
26,3,190469,1,13,1,11,1,1,1,0,0,40,1,0
25,3,458549,14,2,2,9,2,1,1,0,0,96,6,0
39,3,67433,1,13,1,2,1,1,2,0,0,40,1,0
30,3,163003,1,13,1,2,4,3,2,0,0,52,22,0
35,3,335704,7,12,2,6,2,1,1,0,0,60,1,0
52,3,53497,8,11,2,7,2,1,1,0,0,40,1,0
30,3,167476,6,10,2,8,2,1,1,0,0,60,1,0
34,3,164748,2,9,2,7,2,1,1,0,0,40,1,0
35,3,243409,6,10,2,8,2,1,1,0,0,40,12,0
42,3,136177,6,10,3,1,5,1,2,0,0,38,1,0
25,3,178843,1,13,1,4,4,1,2,0,0,15,1,0
28,3,309196,1,13,1,13,1,1,2,0,0,40,1,0
34,3,185041,2,9,1,4,1,1,2,0,1669,45,1,0
56,3,121362,1,13,3,5,1,1,2,0,0,32,1,0
18,3,395026,3,7,1,5,4,1,1,0,0,12,1,0
36,3,174938,1,13,3,11,5,1,1,0,0,20,1,0
35,5,27763,2,9,2,5,2,4,1,0,0,40,1,0
67,6,188903,9,4,2,12,2,1,1,2414,0,40,1,0
32,3,279231,8,11,2,1,2,1,1,0,0,40,15,0
41,3,262038,12,3,4,9,1,1,1,0,0,35,6,0
19,3,86150,3,7,1,6,4,3,2,0,0,19,14,0
22,3,113062,1,13,1,4,4,1,2,0,0,40,1,0
59,1,186308,4,14,2,4,2,1,1,0,0,50,1,0
55,3,286230,3,7,3,6,4,1,2,0,0,20,1,0
28,3,469864,1,13,1,4,1,2,1,0,0,40,1,0
33,3,23871,7,12,3,4,5,1,2,0,0,32,1,0
23,3,107452,6,10,2,8,2,1,1,0,0,40,1,0
56,3,73684,9,4,2,7,2,1,1,0,0,40,24,0
37,3,224886,2,9,2,8,2,1,1,0,0,42,1,0
21,3,277408,6,10,1,5,5,1,2,0,0,35,1,0
17,3,327127,3,7,1,8,4,1,1,0,0,20,1,0
35,4,205584,12,3,1,7,1,1,1,0,0,40,6,0
47,3,274720,12,3,2,5,2,2,1,0,0,40,3,0
29,3,330132,1,13,1,6,1,1,2,0,0,60,1,0
26,3,123384,4,14,1,5,4,1,2,0,0,40,1,0
28,3,184078,2,9,3,1,1,1,2,0,0,40,1,0
48,3,330470,6,10,2,3,2,1,1,0,0,30,1,0
58,6,158506,3,7,2,12,2,1,1,0,0,16,1,0
24,3,308205,6,10,1,2,4,1,1,0,0,40,1,0
72,3,157913,1,13,2,13,2,1,1,0,0,17,1,0
78,2,59583,9,4,2,9,2,1,1,0,0,25,1,0
45,3,183786,2,9,3,5,5,1,2,0,0,35,1,0
61,3,339358,12,3,2,9,6,1,2,0,0,45,6,0
34,3,287737,1,13,1,6,1,1,2,0,0,40,1,0
43,2,99203,8,11,2,7,2,1,1,0,0,40,1,0
31,5,143392,6,10,3,1,1,1,2,0,0,35,1,0
23,6,27415,3,7,1,12,4,4,1,0,0,40,1,0
35,2,278632,2,9,2,7,2,1,1,0,0,40,1,0
31,3,214235,2,9,2,5,2,1,1,0,0,65,1,0
58,3,104945,5,5,2,3,2,2,1,0,0,60,1,0
53,2,291755,6,10,2,8,2,1,1,0,0,72,1,0
20,6,424034,6,10,1,12,4,1,1,0,0,15,1,0
40,3,173321,2,9,2,5,3,2,2,0,0,32,1,0
21,3,186648,13,6,5,10,4,1,1,0,0,40,1,0
23,1,61743,12,3,1,8,1,1,1,0,0,35,1,0
33,3,187560,8,11,2,6,2,1,1,0,0,36,1,0
36,3,93225,1,13,1,7,1,1,1,0,0,35,1,0
46,7,62546,10,16,5,4,1,1,1,0,0,35,1,0
32,5,203849,6,10,2,8,2,1,1,0,0,40,1,0
32,3,263908,1,13,2,4,2,1,1,0,0,40,1,0
40,7,137367,6,10,2,2,2,3,1,0,0,50,29,0
19,3,224241,6,10,1,6,4,1,2,0,0,20,1,0
43,4,19914,6,10,7,2,5,4,2,0,0,15,1,0
18,3,169745,9,4,1,5,4,1,2,0,0,40,1,0
34,2,313729,6,10,2,9,2,1,1,0,0,50,1,0
37,3,99233,2,9,2,1,2,1,1,0,0,40,1,0
65,3,204042,2,9,3,13,1,1,1,0,0,20,1,0
35,3,113481,10,16,2,4,2,1,1,0,0,60,1,0
61,3,223133,2,9,3,3,1,2,2,0,0,40,1,0
31,3,393357,5,5,2,3,2,2,1,0,0,48,1,0
28,3,70034,9,4,1,1,4,1,1,0,0,40,24,0
19,3,219867,2,9,1,1,6,1,2,0,0,35,1,0
29,2,267661,2,9,2,9,2,1,1,0,0,70,1,0
35,7,189404,6,10,2,6,2,1,1,0,1740,40,1,0
51,6,175985,2,9,2,12,2,1,1,0,0,40,1,0
20,6,200967,6,10,1,12,4,1,2,0,0,12,1,0
21,6,247075,2,9,1,12,5,2,2,0,0,25,1,0
27,3,29523,13,6,2,3,2,1,1,0,0,40,1,0
46,3,138370,9,4,2,5,2,3,1,0,1651,40,29,0
48,3,169324,2,9,1,5,5,2,2,0,0,32,23,0
65,3,87164,3,7,7,6,6,1,2,0,0,20,1,0
46,3,29437,7,12,2,6,2,1,1,0,0,50,1,0
32,5,206609,2,9,1,5,4,1,1,0,0,40,1,0
39,3,32650,8,11,1,9,1,1,1,0,0,60,1,0
57,2,264148,2,9,2,9,2,1,1,0,0,45,1,0
27,3,212622,4,14,1,2,4,1,2,0,0,40,1,0
18,3,79443,5,5,1,10,4,1,1,0,0,40,6,0
39,3,87556,4,14,1,4,1,1,1,6849,0,40,1,0
43,2,32451,2,9,2,7,2,1,1,0,0,40,1,0
19,3,187352,2,9,2,7,2,1,1,0,0,40,1,0
25,3,210095,3,7,4,3,1,1,2,0,0,40,6,0
17,7,61838,13,6,1,7,4,1,1,0,0,40,1,0
50,3,192203,3,7,2,8,2,1,1,0,0,40,1,0
38,3,380543,2,9,1,5,5,2,2,0,0,30,1,0
34,3,281852,2,9,1,8,1,2,1,0,0,80,1,0
29,2,142519,2,9,2,10,2,1,1,0,0,40,1,0
65,3,243858,2,9,7,5,1,1,2,0,0,15,1,0
20,6,43587,2,9,4,12,1,1,2,0,0,35,1,0
47,4,31339,6,10,2,1,2,1,1,0,0,40,1,0
41,3,204682,2,9,3,7,5,1,1,2174,0,40,30,0
68,6,191288,9,4,7,12,1,1,2,0,0,15,1,0
26,3,272669,1,13,1,6,1,3,1,0,0,20,7,0
66,6,188842,1,13,2,12,2,1,1,0,0,24,1,0
31,3,200117,2,9,3,1,1,1,1,0,0,40,1,0
38,3,32837,1,13,3,4,5,1,2,0,0,56,1,0
60,1,129447,2,9,7,1,1,1,2,0,0,35,1,0
39,3,164733,6,10,3,1,1,1,2,0,0,45,1,0
45,3,201127,2,9,2,10,2,1,1,0,0,40,1,0
59,3,69884,11,15,4,4,5,1,1,0,0,50,1,0
39,3,101073,7,12,2,6,2,1,1,0,0,24,1,0
53,3,55139,2,9,1,9,1,1,1,0,0,10,1,0
63,7,267101,1,13,2,2,2,1,1,0,0,60,1,0
22,3,359759,6,10,1,6,1,3,1,0,0,20,14,0
31,3,237317,5,5,1,7,1,5,1,0,0,45,1,0
19,2,342384,3,7,2,7,4,1,1,0,2129,55,1,0
37,2,218249,3,7,3,4,5,2,2,0,0,30,1,0
56,3,134195,4,14,1,6,1,1,1,0,0,50,1,0
22,3,211361,1,13,1,2,1,1,2,0,0,30,1,0
52,3,187356,13,6,2,10,2,1,1,0,0,41,1,0
24,6,212300,2,9,5,12,1,1,2,0,0,38,1,0
39,2,93319,2,9,1,6,6,1,2,0,0,4,1,0
38,5,218184,12,3,2,3,6,1,1,0,0,40,6,0
17,3,73145,5,5,1,7,4,1,2,0,0,16,1,0
23,3,256211,6,10,1,1,1,3,1,0,0,24,38,0
52,3,112959,6,10,7,6,1,1,2,0,0,40,1,0
31,3,199883,16,8,3,8,4,1,1,0,0,40,1,0
21,3,131230,6,10,1,6,4,1,1,0,0,10,1,0
45,5,185399,4,14,3,4,4,1,2,0,0,55,1,0
36,3,321760,1,13,1,1,1,1,2,0,0,17,1,0
38,3,184655,2,9,2,7,2,1,1,0,1740,48,1,0
24,3,218678,1,13,1,6,4,1,1,0,0,40,1,0
18,3,404085,2,9,2,1,3,1,2,0,0,40,1,0
22,3,164775,5,5,1,10,5,1,1,0,0,40,28,0
26,3,142081,2,9,2,5,3,1,2,0,0,40,6,0
22,3,351952,6,10,1,4,5,1,2,0,0,20,1,0
24,3,209782,1,13,1,6,4,1,2,0,0,40,1,0
26,3,350853,12,3,1,8,1,1,1,0,0,40,5,0
25,3,60358,1,13,1,2,4,1,1,0,0,40,1,0
23,3,208946,6,10,1,1,4,1,1,0,0,32,1,0
27,3,139903,2,9,1,6,5,2,2,0,0,30,1,0
32,3,370160,6,10,5,2,5,2,2,0,0,40,1,0
36,3,89040,3,7,2,8,2,1,1,0,0,47,1,0
20,3,38620,6,10,1,5,4,1,1,0,0,20,1,0
